763,102
764,90
765,157
766,123
767,134
768,125
769,101
770,67
771,88
772,61
773,55
774,137
775,109
776,53
777,104
778,65
779,109
780,114
781,124
782,89
783,68
784,83
785,94
786,151
787,166
788,113
789,165
790,109
791,159
792,104
793,79
794,79
795,74
796,110
797,102
798,83
799,110
800,127
801,65
802,101
803,104
804,60
805,100
806,101
807,82
808,112
809,99
810,93
811,115
812,57
813,84
814,65
815,103
816,17
817,110
818,111
819,105
820,96
821,57
822,109
823,123
824,164
825,130
826,85
827,137
828,114
829,104
830,96
831,84
832,101
833,95
834,159
835,71
836,60
837,104
838,50
839,128
840,101
841,82
842,101
843,14
844,111
845,81
846,133
847,103
848,140
849,99
850,91
851,103
852,115
853,131
854,111
855,83
856,120
857,75
858,131
859,99
860,78
861,101
862,111
863,75
864,91
865,50
866,54
867,31
868,115
869,117
870,90
871,58
872,59
873,124
874,100
875,47
876,90
877,48
878,133
879,113
880,72
881,45
882,101
883,116
884,115
885,95
886,114
887,90
888,160
889,119
890,122
891,96
892,71
893,93
894,94
895,97
896,76
897,103
898,131
899,134
900,61
901,82
902,122
903,120
904,63
905,136
906,127
907,116
908,92
909,68
910,64
911,110
912,65
913,66
914,59
915,125
916,123
917,144
918,148
919,87
920,77
921,113
922,95
923,112
924,60
925,70
926,169
927,81
928,87
929,144
930,92
931,69
932,65
933,53
934,98
935,77
936,116
937,137
938,119
939,153
940,121
941,105
942,121
943,127
944,53
945,110
946,106
947,150
948,109
949,63
950,113
951,92
952,151
953,52
954,124
955,51
956,89
957,80
958,96
959,164
960,85
961,77
962,111
963,74
964,48
965,103
966,108
967,79
968,84
969,126
970,138
971,98
972,75
973,57
974,126
975,86
976,115
977,55
978,96
979,72
980,122
981,89
982,135
983,101
984,97
985,73
986,91
987,105
988,81
989,130
990,128
991,89
992,125
993,101
994,144
995,125
996,90
997,104
998,94
999,102
1000,94
1001,93
1002,81
1003,117
1004,45
1005,138
1006,149
1007,159
1008,71
1009,81
1010,97
1011,43
1012,130
1013,154
1014,92
1015,131
1016,116
1017,40
1018,111
1019,156
1020,68
1021,132
1022,115
1023,100
1024,103
1025,75
1026,81
1027,89
1028,122
1029,59
1030,63
1031,40
1032,147
1033,124
1034,130
1035,111
1036,93
1037,126
1038,101
1039,109
1040,84
1041,107
1042,103
1043,84
1044,21
1045,107
1046,25
1047,113
1048,152
1049,104
1050,94
1051,105
1052,100
1053,125
1054,69
1055,102
1056,70
1057,62
1058,122
1059,85
1060,119
1061,116
1062,63
1063,52
1064,135
1065,90
1066,39
1067,71
1068,130
1069,83
1070,167
1071,78
1072,76
1073,98
1074,93
1075,93
1076,91
1077,101
1078,114
1079,120
1080,105
1081,92
1082,99
1083,57
1084,74
1085,110
1086,45
1087,128
1088,127
1089,104
1090,83
1091,136
1092,96
1093,134
1094,65
1095,131
1096,120
1097,80
1098,59
1099,102
1100,93
1101,96
1102,135
1103,150
1104,95
1105,68
1106,159
1107,107
1108,100
1109,133
1110,102
1111,80
1112,86
1113,113
1114,70
1115,77
1116,78
1117,114
1118,110
1119,145
1120,78
1121,141
1122,125
1123,93
1124,81
1125,120
1126,124
1127,111
1128,125
1129,102
1130,50
1131,120
1132,49
1133,64
1134,145
1135,133
1136,112
1137,126
1138,52
1139,122
1140,67
1141,91
1142,62
1143,97
1144,122
1145,108
1146,87
1147,49
1148,120
1149,61
1150,84
1151,146
1152,54
1153,110
1154,109
1155,133
1156,95
1157,107
1158,156
1159,98
1160,145
1161,111
1162,107
1163,23
1164,128
1165,137
1166,77
1167,129
1168,91
1169,109
1170,143
1171,62
1172,99
1173,104
1174,134
1175,50
1176,73
1177,81
1178,115
1179,98
1180,110
1181,73
1182,62
1183,49
1184,59
1185,124
1186,111
1187,60
1188,90
1189,53
1190,21
1191,145
1192,99
1193,140
1194,102
1195,134
1196,123
1197,110
1198,148
1199,98
1200,115
1201,123
1202,100
1203,60
1204,120
1205,75
1206,99
1207,90
1208,89
1209,98
1210,129
1211,44
1212,62
1213,115
1214,98
1215,76
1216,64
1217,90
1218,105
1219,142
1220,161
1221,139
1222,115
1223,132
1224,80
1225,147
1226,100
1227,60
1228,77
1229,98
1230,92
1231,56
1232,59
1233,50
1234,104
1235,124
1236,82
1237,80
1238,38
1239,103
1240,133
1241,124
1242,67
1243,101
1244,81
1245,140
1246,82
1247,151
1248,74
1249,105
1250,133
1251,105
1252,131
1253,64
1254,82
1255,95
1256,53
1257,125
1258,94
1259,150
1260,40
1261,93
1262,85
1263,64
1264,78
1265,64
1266,64
1267,62
1268,82
1269,153
1270,106
1271,120
1272,95
1273,123
1274,117
1275,69
1276,62
1277,134
1278,96
1279,87
1280,94
1281,99
1282,48
1283,88
1284,120
1285,41
1286,99
1287,80
1288,140
1289,102
1290,89
1291,131
1292,132
1293,115
1294,107
1295,100
1296,135
1297,156
1298,95
1299,65
1300,111
1301,121
1302,143
1303,112
1304,63
1305,98
1306,123
1307,148
1308,83
1309,140
1310,107
1311,89
1312,88
1313,111
1314,119
1315,95
1316,83
1317,113
1318,96
1319,131
1320,83
1321,92
1322,98
1323,147
1324,80
1325,140
1326,190
1327,45
1328,115
1329,84
1330,107
1331,75
1332,113
1333,59
1334,115
1335,115
1336,71
1337,115
1338,151
1339,116
1340,88
1341,53
1342,69
1343,72
1344,121
1345,94
1346,159
1347,124
1348,104
1349,136
1350,102
1351,129
1352,67
1353,128
1354,76
1355,118
1356,74
1357,85
1358,131
1359,157
1360,14
1361,132
1362,101
1363,50
1364,120
1365,110
1366,67
1367,42
1368,105
1369,73
1370,67
1371,94
1372,98
1373,110
1374,141
1375,87
1376,96
1377,105
1378,128
1379,95
1380,46
1381,107
1382,139
1383,98
1384,103
1385,91
1386,116
1387,59
1388,87
1389,68
1390,77
1391,83
1392,143
1393,91
1394,71
1395,131
1396,80
1397,71
1398,109
1399,118
1400,93
1401,130
1402,133
1403,88
1404,126
1405,104
1406,120
1407,54
1408,76
1409,101
1410,92
1411,106
1412,94
1413,133
1414,71
1415,63
1416,102
1417,99
1418,104
1419,64
1420,77
1421,70
1422,75
1423,121
1424,60
1425,69
1426,59
1427,73
1428,103
1429,116
1430,93
1431,108
1432,72
1433,132
1434,118
1435,89
1436,102
1437,97
1438,47
1439,97
1440,5
1441,98
1442,87
1443,64
1444,10
1445,85
1446,91
1447,82
1448,98
1449,110
1450,101
1451,60
1452,114
1453,74
1454,133
1455,84
1456,65
1457,139
1458,121
1459,88
1460,86
1461,103
1462,121
1463,140
1464,138
1465,119
1466,107
1467,107
1468,101
1469,96
1470,54
1471,101
1472,57
1473,75
1474,118
1475,100
1476,91
1477,101
1478,142
1479,116
1480,112
1481,139
1482,53
1483,101
1484,83
1485,108
1486,80
1487,105
1488,54
1489,113
1490,98
1491,86
1492,101
1493,102
1494,124
1495,116
1496,66
1497,44
1498,58
1499,146
1500,72
1501,103
1502,122
1503,100
1504,113
1505,82
1506,82
1507,103
1508,73
1509,104
1510,109
1511,107
1512,103
1513,120
1514,92
1515,92
1516,81
1517,107
1518,94
1519,131
1520,69
1521,89
1522,125
1523,87
1524,122
1525,104
1526,76
1527,121
1528,105
1529,103
1530,117
1531,90
1532,136
1533,109
1534,91
1535,82
1536,106
1537,106
1538,113
1539,166
1540,104
1541,147
1542,70
1543,48
1544,125
1545,129
1546,163
1547,130
1548,76
1549,86
1550,147
1551,118
1552,134
1553,119
1554,104
1555,95
1556,71
1557,124
1558,66
1559,97
1560,91
1561,100
1562,149
1563,118
1564,107
1565,111
1566,138
1567,146
1568,101
1569,80
1570,135
1571,141
1572,149
1573,80
1574,71
1575,74
1576,109
1577,67
1578,143
1579,93
1580,41
1581,93
1582,102
1583,117
1584,85
1585,127
1586,87
1587,119
1588,114
1589,98
1590,95
1591,109
1592,59
1593,85
1594,91
1595,69
1596,46
1597,116
1598,111
1599,190
1600,100
1601,141
1602,151
1603,91
1604,77
1605,79
1606,102
1607,114
1608,145
1609,120
1610,56
1611,58
1612,114
1613,104
1614,86
1615,101
1616,147
1617,103
1618,115
1619,92
1620,73
1621,111
1622,80
1623,111
1624,52
1625,82
1626,96
1627,133
1628,85
1629,103
1630,134
1631,95
1632,92
1633,105
1634,92
1635,110
1636,82
1637,122
1638,117
1639,48
1640,69
1641,143
1642,106
1643,115
1644,99
1645,86
1646,98
1647,133
1648,87
1649,99
1650,60
1651,142
1652,105
1653,118
1654,103
1655,126
1656,97
1657,71
1658,101
1659,75
1660,117
1661,142
1662,92
1663,71
1664,93
1665,117
1666,132
1667,109
1668,130
1669,36
1670,147
1671,76
1672,109
1673,114
1674,93
1675,61
1676,55
1677,92
1678,104
1679,153
1680,142
1681,120
1682,116
1683,70
1684,51
1685,69
1686,114
1687,92
1688,134
1689,89
1690,76
1691,113
1692,84
1693,113
1694,126
1695,132
1696,71
1697,72
1698,106
1699,83
1700,127
1701,148
1702,154
1703,125
1704,62
1705,61
1706,79
1707,125
1708,140
1709,103
1710,99
1711,116
1712,75
1713,62
1714,110
1715,90
1716,54
1717,75
1718,89
1719,112
1720,103
1721,121
1722,147
1723,92
1724,108
1725,75
1726,81
1727,99
1728,146
1729,91
1730,117
1731,76
1732,138
1733,69
1734,43
1735,150
1736,86
1737,104
1738,72
1739,84
1740,118
1741,58
1742,92
1743,63
1744,113
1745,137
1746,104
1747,119
1748,135
1749,85
1750,109
1751,116
1752,137
1753,93
1754,137
1755,102
1756,87
1757,133
1758,152
1759,148
1760,60
1761,87
1762,79
1763,77
1764,59
1765,83
1766,108
1767,160
1768,88
1769,90
1770,155
1771,94
1772,97
1773,138
1774,122
1775,63
1776,58
1777,102
1778,77
1779,133
1780,109
1781,90
1782,101
1783,93
1784,123
1785,106
1786,89
1787,57
1788,73
1789,99
1790,83
1791,97
1792,132
1793,88
1794,119
1795,61
1796,107
1797,125
1798,58
1799,132
1800,95
1801,139
1802,112
1803,129
1804,59
1805,91
1806,94
1807,125
1808,74
1809,142
1810,103
1811,108
1812,161
1813,115
1814,78
1815,101
1816,125
1817,75
1818,102
1819,89
1820,152
1821,105
1822,112
1823,75
1824,105
1825,126
1826,112
1827,135
1828,112
1829,103
1830,96
1831,94
1832,107
1833,159
1834,84
1835,104
1836,160
1837,73
1838,75
1839,81
1840,128
1841,93
1842,51
1843,70
1844,111
1845,105
1846,80
1847,42
1848,92
1849,133
1850,92
1851,156
1852,93
1853,62
1854,84
1855,124
1856,68
1857,65
1858,41
1859,122
1860,88
1861,79
1862,123
1863,141
1864,157
1865,69
1866,103
1867,60
1868,72
1869,142
1870,69
1871,110
1872,88
1873,45
1874,105
1875,119
1876,116
1877,76
1878,97
1879,118
1880,96
1881,91
1882,84
1883,48
1884,85
1885,142
1886,89
1887,132
1888,108
1889,111
1890,79
1891,90
1892,104
1893,69
1894,161
1895,122
1896,66
1897,67
1898,88
1899,78
1900,119
1901,88
1902,69
1903,91
1904,138
1905,93
1906,55
1907,85
1908,120
1909,119
1910,125
1911,86
1912,55
1913,137
1914,129
1915,79
1916,68
1917,65
1918,100
1919,106
1920,128
1921,88
1922,117
1923,109
1924,106
1925,102
1926,75
1927,109
1928,86
1929,70
1930,88
1931,114
1932,116
1933,82
1934,81
1935,111
1936,101
1937,82
1938,123
1939,138
1940,63
1941,31
1942,48
1943,115
1944,111
1945,68
1946,121
1947,62
1948,97
1949,125
1950,104
1951,129
1952,105
1953,86
1954,101
1955,59
1956,100
1957,130
1958,102
1959,70
1960,74
1961,127
1962,129
1963,126
1964,35
1965,132
1966,49
1967,132
1968,116
1969,106
1970,116
1971,53
1972,101
1973,124
1974,77
1975,139
1976,139
1977,113
1978,96
1979,78
1980,133
1981,119
1982,131
1983,56
1984,83
1985,115
1986,81
1987,76
1988,87
1989,99
1990,80
1991,110
1992,137
1993,99
1994,110
1995,115
1996,141
1997,104
1998,94
1999,136
2000,53
2001,80
2002,74
2003,105
2004,110
2005,155
2006,127
2007,105
2008,91
2009,81
2010,59
2011,120
2012,144
2013,96
2014,81
2015,83
2016,56
2017,64
2018,141
2019,109
2020,136
2021,72
2022,133
2023,111
2024,100
2025,117
2026,149
2027,122
2028,81
2029,113
2030,39
2031,29
2032,119
2033,87
2034,101
2035,119
2036,143
2037,112
2038,103
2039,74
2040,94
2041,127
2042,70
2043,51
2044,107
2045,73
2046,41
2047,57
2048,167
2049,83
2050,113
2051,124
2052,103
2053,79
2054,85
2055,49
2056,24
2057,138
2058,78
2059,138
2060,126
2061,113
2062,57
2063,151
2064,137
2065,122
2066,65
2067,72
2068,118
2069,135
2070,87
2071,102
2072,81
2073,108
2074,153
2075,103
2076,95
2077,159
2078,104
2079,88
2080,92
2081,71
2082,132
2083,81
2084,136
2085,93
2086,95
2087,83
2088,61
2089,114
2090,139
2091,104
2092,92
2093,130
2094,76
2095,118
2096,109
2097,115
2098,87
2099,117
2100,120
2101,68
2102,126
2103,87
2104,93
2105,112
2106,77
2107,30
2108,144
2109,87
2110,117
2111,73
2112,150
2113,94
2114,112
2115,107
2116,79
2117,128
2118,68
2119,155
2120,85
2121,91
2122,99
2123,47
2124,120
2125,102
2126,39
2127,134
2128,61
2129,66
2130,37
2131,49
2132,54
2133,97
2134,153
2135,129
2136,103
2137,123
2138,95
2139,85
2140,145
2141,94
2142,137
2143,144
2144,121
2145,152
2146,31
2147,117
2148,78
2149,114
2150,136
2151,76
2152,89
2153,98
2154,116
2155,124
2156,75
2157,72
2158,136
2159,87
2160,115
2161,78
2162,108
2163,67
2164,115
2165,120
2166,89
2167,102
2168,69
2169,100
2170,123
2171,94
2172,61
2173,108
2174,103
2175,57
2176,122
2177,45
2178,128
2179,71
2180,164
2181,74
2182,137
2183,165
2184,123
2185,120
2186,132
2187,122
2188,78
2189,142
2190,151
2191,115
2192,81
2193,111
2194,103
2195,170
2196,94
2197,127
2198,87
2199,60
2200,147
2201,94
2202,133
2203,73
2204,57
2205,120
2206,105
2207,90
2208,102
2209,80
2210,104
2211,18
2212,99
2213,69
2214,108
2215,111
2216,62
2217,137
2218,109
2219,124
2220,148
2221,115
2222,58
2223,162
2224,100
2225,133
2226,76
2227,37
2228,118
2229,56
2230,125
2231,99
2232,88
2233,99
2234,160
2235,46
2236,55
2237,113
2238,159
2239,82
2240,82
2241,99
2242,70
2243,106
2244,79
2245,141
2246,87
2247,112
2248,112
2249,148
2250,87
2251,112
2252,55
2253,49
2254,79
2255,105
2256,67
2257,149
2258,66
2259,109
2260,132
2261,103
2262,68
2263,98
2264,89
2265,178
2266,118
2267,97
2268,115
2269,50
2270,108
2271,135
2272,81
2273,57
2274,90
2275,104
2276,115
2277,104
2278,63
2279,102
2280,46
2281,75
2282,77
2283,141
2284,112
2285,135
2286,133
2287,105
2288,63
2289,148
2290,64
2291,76
2292,105
2293,102
2294,104
2295,63
2296,108
2297,119
2298,96
2299,116
2300,102
2301,114
2302,80
2303,131
2304,96
2305,136
2306,144
2307,80
2308,120
2309,113
2310,81
2311,95
2312,68
2313,66
2314,102
2315,51
2316,136
2317,175
2318,126
2319,132
2320,79
2321,102
2322,37
2323,143
2324,90
2325,34
2326,133
2327,47
2328,106
2329,64
2330,87
2331,130
2332,101
2333,114
2334,105
2335,133
2336,149
2337,110
2338,108
2339,147
2340,97
2341,98
2342,131
2343,103
2344,55
2345,97
2346,121
2347,103
2348,42
2349,49
2350,80
2351,109
2352,16
2353,119
2354,51
2355,92
2356,55
2357,84
2358,105
2359,107
2360,61
2361,76
2362,67
2363,83
2364,101
2365,89
2366,75
2367,161
2368,107
2369,61
2370,131
2371,87
2372,43
2373,145
2374,106
2375,116
2376,82
2377,138
2378,92
2379,131
2380,148
2381,88
2382,85
2383,109
2384,86
2385,85
2386,89
2387,48
2388,98
2389,62
2390,103
2391,53
2392,141
2393,57
2394,81
2395,73
2396,79
2397,110
2398,96
2399,121
2400,70
2401,154
2402,66
2403,129
2404,160
2405,57
2406,112
2407,82
2408,80
2409,114
2410,72
2411,84
2412,112
2413,153
2414,93
2415,93
2416,87
2417,134
2418,54
2419,91
2420,73
2421,143
2422,136
2423,79
2424,78
2425,106
2426,76
2427,53
2428,104
2429,48
2430,104
2431,63
2432,61
2433,140
2434,139
2435,56
2436,73
2437,124
2438,152
2439,54
2440,115
2441,108
2442,122
2443,130
2444,19
2445,78
2446,105
2447,123
2448,109
2449,41
2450,135
2451,109
2452,107
2453,123
2454,71
2455,75
2456,147
2457,119
2458,138
2459,101
2460,90
2461,66
2462,117
2463,55
2464,101
2465,138
2466,95
2467,105
2468,96
2469,142
2470,103
2471,92
2472,73
2473,96
2474,65
2475,56
2476,109
2477,100
2478,118
2479,85
2480,104
2481,97
2482,145
2483,82
2484,114
2485,116
2486,104
2487,50
2488,108
2489,114
2490,72
2491,108
2492,119
2493,142
2494,110
2495,126
2496,120
2497,92
2498,92
2499,129
2500,21
2501,120
2502,96
2503,83
2504,71
2505,120
2506,122
2507,136
2508,72
2509,139
2510,146
2511,59
2512,92
2513,94
2514,13
2515,80
2516,159
2517,87
2518,57
2519,95
2520,149
2521,114
2522,134
2523,43
2524,30
2525,104
2526,90
2527,119
2528,137
2529,154
2530,132
2531,156
2532,126
2533,93
2534,101
2535,108
2536,105
2537,87
2538,110
2539,105
2540,67
2541,133
2542,90
2543,130
2544,92
2545,94
2546,155
2547,120
2548,79
2549,115
2550,70
2551,74
2552,112
2553,117
2554,65
2555,153
2556,141
2557,59
2558,114
2559,39
2560,92
2561,97
2562,104
2563,103
2564,136
2565,100
2566,142
2567,80
2568,98
2569,117
2570,83
2571,158
2572,54
2573,75
2574,75
2575,59
2576,107
2577,140
2578,109
2579,78
2580,92
2581,137
2582,64
2583,120
2584,64
2585,156
2586,103
2587,107
2588,49
2589,60
2590,88
2591,113
2592,135
2593,120
2594,106
2595,154
2596,153
2597,74
2598,124
2599,126
2600,75
2601,54
2602,118
2603,129
2604,96
2605,110
2606,171
2607,89
2608,43
2609,72
2610,143
2611,94
2612,114
2613,131
2614,107
2615,93
2616,98
2617,87
2618,97
2619,121
2620,108
2621,85
2622,113
2623,67
2624,75
2625,92
2626,147
2627,135
2628,82
2629,71
2630,107
2631,50
2632,102
2633,79
2634,155
2635,153
2636,66
2637,109
2638,64
2639,76
2640,177
2641,65
2642,99
2643,109
2644,71
2645,72
2646,93
2647,98
2648,71
2649,84
2650,58
2651,149
2652,141
2653,118
2654,52
2655,140
2656,65
2657,109
2658,83
2659,92
2660,77
2661,113
2662,138
2663,73
2664,142
2665,161
2666,120
2667,176
2668,122
2669,125
2670,110
2671,125
2672,91
2673,135
2674,101
2675,100
2676,115
2677,143
2678,143
2679,102
2680,110
2681,116
2682,34
2683,47
2684,119
2685,109
2686,156
2687,121
2688,156
2689,35
2690,94
2691,101
2692,107
2693,111
2694,138
2695,101
2696,58
2697,101
2698,114
2699,88
2700,66
2701,127
2702,93
2703,121
2704,91
2705,88
2706,112
2707,82
2708,105
2709,138
2710,57
2711,94
2712,41
2713,111
2714,73
2715,76
2716,69
2717,122
2718,94
2719,123
2720,121
2721,110
2722,76
2723,60
2724,67
2725,69
2726,84
2727,101
2728,133
2729,105
2730,56
2731,87
2732,62
2733,100
2734,113
2735,91
2736,96
2737,118
2738,72
2739,79
2740,111
2741,53
2742,83
2743,110
2744,62
2745,95
2746,137
2747,127
2748,100
2749,124
2750,65
2751,63
2752,91
2753,139
2754,66
2755,81
2756,130
2757,79
2758,79
2759,109
2760,152
2761,36
2762,86
2763,57
2764,129
2765,69
2766,54
2767,103
2768,102
2769,92
2770,163
2771,147
2772,64
2773,79
2774,111
2775,97
2776,91
2777,114
2778,133
2779,124
2780,71
2781,123
2782,117
2783,103
2784,97
2785,95
2786,133
2787,94
2788,111
2789,127
2790,106
2791,52
2792,88
2793,128
2794,111
2795,103
2796,125
2797,24
2798,127
2799,62
2800,61
2801,124
2802,79
2803,103
2804,78
2805,103
2806,104
2807,105
2808,110
2809,96
2810,102
2811,90
2812,73
2813,89
2814,57
2815,173
2816,94
2817,111
2818,119
2819,95
2820,98
2821,83
2822,100
2823,131
2824,86
2825,161
2826,91
2827,79
2828,99
2829,93
2830,53
2831,85
2832,89
2833,93
2834,60
2835,108
2836,76
2837,133
2838,113
2839,117
2840,137
2841,136
2842,126
2843,72
2844,113
2845,101
2846,109
2847,114
2848,141
2849,126
2850,92
2851,100
2852,108
2853,100
2854,79
2855,71
2856,117
2857,172
2858,98
2859,85
2860,53
2861,107
2862,60
2863,42
2864,134
2865,129
2866,67
2867,88
2868,-8
2869,93
2870,77
2871,60
2872,22
2873,145
2874,72
2875,49
2876,157
2877,55
2878,61
2879,94
2880,109
2881,107
2882,123
2883,80
2884,87
2885,62
2886,90
2887,108
2888,79
2889,73
2890,106
2891,114
2892,97
2893,96
2894,97
2895,74
2896,148
2897,71
2898,98
2899,117
2900,109
2901,61
2902,103
2903,114
2904,26
2905,102
2906,89
2907,120
2908,66
2909,110
2910,107
2911,177
2912,92
2913,172
2914,147
2915,21
2916,128
2917,146
2918,121
2919,116
2920,117
2921,71
2922,140
2923,95
2924,98
2925,106
2926,137
2927,36
2928,158
2929,114
2930,75
2931,121
2932,119
2933,95
2934,109
2935,77
2936,85
2937,62
2938,104
2939,186
2940,67
2941,138
2942,148
2943,96
2944,62
2945,34
2946,109
2947,89
2948,104
2949,132
2950,58
2951,99
2952,102
2953,103
2954,93
2955,90
2956,35
2957,149
2958,120
2959,126
2960,89
2961,44
2962,133
2963,64
2964,134
2965,143
2966,91
2967,101
2968,72
2969,100
2970,166
2971,106
2972,122
2973,121
2974,132
2975,131
2976,121
2977,145
2978,73
2979,72
2980,141
2981,83
2982,70
2983,103
2984,118
2985,129
2986,117
2987,106
2988,57
2989,73
2990,110
2991,91
2992,130
2993,59
2994,120
2995,126
2996,72
2997,65
2998,93
2999,63
